iid,round,position,order,pid,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es
296,14,12,13,317,Yes,Yes,8.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,No,4.0
296,14,12,10,318,No,No,5.0,5.0,5.0,6.0,6.0,8.0,6.0,6.0,No,4.0
296,14,12,2,319,Yes,Yes,7.0,9.0,9.0,6.0,5.0,5.0,6.0,8.0,No,4.0
296,14,12,14,320,No,No,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,No,4.0
296,14,12,4,321,No,Yes,8.0,7.0,8.0,9.0,9.0,7.0,8.0,8.0,No,4.0
297,14,11,11,308,Yes,Yes,5.0,10.0,8.0,7.0,8.0,8.0,6.0,8.0,No,9.0
297,14,11,14,309,No,Yes,7.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,No,9.0
297,14,11,7,310,Yes,Yes,7.0,8.0,9.0,7.0,8.0,7.0,7.0,8.0,No,9.0
297,14,11,2,311,No,No,5.0,9.0,9.0,7.0,9.0,8.0,5.0,8.0,No,9.0
297,14,11,10,312,No,No,5.0,5.0,5.0,5.0,9.0,6.0,5.0,7.0,No,9.0
297,14,11,4,313,No,No,5.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,No,9.0
297,14,11,5,314,No,No,5.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,No,9.0
297,14,11,6,315,No,No,3.0,5.0,7.0,5.0,9.0,5.0,4.0,5.0,No,9.0
297,14,11,8,316,Yes,Yes,7.0,7.0,7.0,8.0,9.0,7.0,7.0,8.0,No,9.0
297,14,11,12,317,No,Yes,8.0,8.0,7.0,7.0,9.0,8.0,7.0,7.0,No,9.0
297,14,11,9,318,No,No,3.0,8.0,8.0,7.0,9.0,9.0,6.0,8.0,No,9.0
297,14,11,1,319,Yes,Yes,3.0,10.0,10.0,8.0,9.0,10.0,7.0,10.0,No,9.0
297,14,11,13,320,No,No,3.0,7.0,7.0,6.0,8.0,7.0,4.0,7.0,No,9.0
297,14,11,3,321,No,No,4.0,7.0,7.0,7.0,8.0,5.0,6.0,8.0,No,9.0
298,14,14,14,308,No,No,6.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,No,3.0
298,14,14,3,309,No,Yes,7.0,9.0,9.0,6.0,7.0,5.0,8.0,7.0,No,3.0
298,14,14,10,310,No,No,7.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,No,3.0
298,14,14,5,311,No,Yes,8.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,No,3.0
298,14,14,13,312,No,Yes,8.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,No,3.0
298,14,14,7,313,No,Yes,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,No,3.0
298,14,14,8,314,No,No,6.0,8.0,8.0,6.0,8.0,6.0,6.0,6.0,No,3.0
298,14,14,9,315,No,No,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,No,3.0
298,14,14,11,316,No,Yes,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,No,3.0
298,14,14,1,317,No,Yes,9.0,7.0,8.0,7.0,7.0,5.0,7.0,6.0,No,3.0
298,14,14,12,318,No,No,6.0,7.0,8.0,6.0,7.0,5.0,6.0,6.0,No,3.0
298,14,14,4,319,No,No,6.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,No,3.0
298,14,14,2,320,No,No,6.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0,No,3.0
298,14,14,6,321,No,Yes,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,No,3.0
299,14,4,4,308,No,No,8.0,9.0,10.0,10.0,10.0,5.0,9.0,8.0,No,2.0
299,14,4,7,309,No,No,7.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,No,2.0
299,14,4,14,310,No,No,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,No,2.0
299,14,4,9,311,No,Yes,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,No,2.0
299,14,4,3,312,No,Yes,8.0,9.0,9.0,8.0,9.0,10.0,8.0,7.0,No,2.0
299,14,4,11,313,No,Yes,8.0,9.0,9.0,8.0,8.0,7.0,8.0,6.0,No,2.0
299,14,4,12,314,No,No,8.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,No,2.0
299,14,4,13,315,No,No,7.0,7.0,10.0,9.0,9.0,4.0,8.0,6.0,No,2.0
299,14,4,1,316,Yes,Yes,10.0,10.0,10.0,10.0,10.0,8.0,9.0,8.0,No,2.0
299,14,4,5,317,No,No,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,NA,2.0
299,14,4,2,318,No,No,7.0,9.0,10.0,9.0,9.0,6.0,7.0,6.0,No,2.0
299,14,4,8,319,No,No,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,No,2.0
299,14,4,6,320,No,No,7.0,9.0,9.0,7.0,7.0,4.0,6.0,5.0,No,2.0
299,14,4,10,321,No,No,6.0,7.0,7.0,2.0,2.0,2.0,4.0,3.0,No,2.0
300,14,7,7,308,No,No,6.0,10.0,10.0,9.0,10.0,8.0,7.0,10.0,Yes,6.0
300,14,7,10,309,No,Yes,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,No,6.0
300,14,7,3,310,No,No,6.0,9.0,10.0,7.0,7.0,2.0,4.0,8.0,No,6.0
300,14,7,12,311,No,No,7.0,10.0,9.0,9.0,8.0,9.0,9.0,8.0,No,6.0
300,14,7,6,312,No,Yes,8.0,10.0,9.0,9.0,9.0,10.0,9.0,9.0,No,6.0
300,14,7,14,313,No,Yes,9.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,No,6.0
300,14,7,1,314,No,No,4.0,9.0,10.0,6.0,9.0,2.0,3.0,2.0,No,6.0
300,14,7,2,315,No,Yes,8.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,No,6.0
300,14,7,4,316,Yes,Yes,8.0,9.0,9.0,10.0,7.0,10.0,9.0,9.0,No,6.0
300,14,7,8,317,No,Yes,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,No,6.0
300,14,7,5,318,No,No,7.0,10.0,9.0,7.0,10.0,6.0,6.0,10.0,No,6.0
300,14,7,11,319,Yes,Yes,8.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,No,6.0
300,14,7,9,320,No,No,8.0,9.0,10.0,9.0,10.0,9.0,8.0,8.0,No,6.0
300,14,7,13,321,No,No,9.0,8.0,10.0,9.0,8.0,9.0,7.0,9.0,No,6.0
301,14,3,3,308,No,No,5.0,6.0,8.0,2.0,9.0,2.0,5.0,5.0,No,4.0
301,14,3,6,309,Yes,Yes,6.0,7.0,10.0,5.0,10.0,6.0,6.0,5.0,No,4.0
301,14,3,13,310,No,No,3.0,7.0,7.0,2.0,9.0,2.0,2.0,2.0,No,4.0
301,14,3,8,311,Yes,Yes,7.0,8.0,9.0,7.0,9.0,6.0,7.0,6.0,No,4.0
301,14,3,2,312,No,No,5.0,6.0,8.0,2.0,5.0,6.0,3.0,4.0,No,4.0
301,14,3,10,313,No,Yes,7.0,7.0,8.0,8.0,5.0,6.0,8.0,6.0,No,4.0
301,14,3,11,314,No,No,7.0,6.0,7.0,6.0,8.0,6.0,5.0,4.0,No,4.0
301,14,3,12,315,No,No,5.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,No,4.0
301,14,3,14,316,No,No,6.0,6.0,7.0,7.0,8.0,4.0,7.0,5.0,No,4.0
301,14,3,4,317,No,Yes,9.0,8.0,8.0,10.0,5.0,5.0,8.0,5.0,No,4.0
301,14,3,1,318,No,Yes,5.0,10.0,10.0,5.0,10.0,2.0,6.0,6.0,No,4.0
301,14,3,7,319,No,No,5.0,6.0,10.0,5.0,6.0,6.0,4.0,5.0,No,4.0
301,14,3,5,320,No,No,5.0,6.0,10.0,4.0,10.0,5.0,5.0,5.0,No,4.0
301,14,3,9,321,No,Yes,6.0,6.0,7.0,7.0,9.0,6.0,7.0,6.0,No,4.0
302,14,13,13,308,No,No,5.0,10.0,10.0,NA,10.0,5.0,5.0,7.0,No,4.0
302,14,13,2,309,No,No,4.0,9.0,8.0,4.0,8.0,NA,4.0,4.0,No,4.0
302,14,13,9,310,No,No,3.0,NA,NA,NA,3.0,NA,2.0,5.0,No,4.0
302,14,13,4,311,No,Yes,7.0,9.0,NA,8.0,NA,7.0,7.0,8.0,No,4.0
302,14,13,12,312,No,Yes,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,No,4.0
302,14,13,6,313,No,No,6.0,10.0,NA,NA,NA,8.0,5.0,7.0,No,4.0
302,14,13,7,314,No,No,5.0,7.0,10.0,7.0,7.0,6.0,4.0,5.0,No,4.0
302,14,13,8,315,No,Yes,7.0,6.0,6.0,NA,6.0,5.0,7.0,8.0,No,4.0
302,14,13,10,316,No,Yes,7.0,6.0,6.0,7.0,8.0,NA,7.0,6.0,No,4.0
302,14,13,14,317,No,No,7.0,10.0,NA,NA,10.0,NA,6.0,6.0,No,4.0
302,14,13,11,318,No,No,7.0,8.0,5.0,NA,NA,NA,4.0,5.0,No,4.0
302,14,13,3,319,No,No,2.0,10.0,8.0,5.0,NA,NA,3.0,6.0,No,4.0
302,14,13,1,320,No,No,6.0,9.0,8.0,6.0,8.0,NA,4.0,7.0,No,4.0
302,14,13,5,321,No,No,7.0,6.0,NA,NA,NA,NA,5.0,5.0,No,4.0
303,14,2,2,308,No,No,4.0,6.0,7.0,5.0,8.0,6.0,6.0,8.0,No,1.0
303,14,2,5,309,No,No,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,No,1.0
303,14,2,12,310,No,No,7.0,5.0,7.0,3.0,6.0,2.0,4.0,6.0,No,1.0
303,14,2,7,311,No,No,8.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,No,1.0
303,14,2,1,312,No,No,6.0,10.0,9.0,8.0,8.0,7.0,7.0,8.0,No,1.0
303,14,2,9,313,Yes,Yes,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,No,1.0
303,14,2,10,314,No,No,6.0,7.0,9.0,6.0,9.0,6.0,7.0,7.0,No,1.0
303,14,2,11,315,No,No,5.0,6.0,8.0,5.0,8.0,5.0,5.0,6.0,No,1.0
303,14,2,13,316,No,No,6.0,7.0,8.0,7.0,8.0,5.0,7.0,7.0,No,1.0
303,14,2,3,317,No,No,7.0,7.0,7.0,9.0,8.0,7.0,7.0,NA,No,1.0
303,14,2,14,318,No,No,5.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,No,1.0
303,14,2,6,319,No,No,3.0,6.0,5.0,5.0,5.0,4.0,4.0,7.0,No,1.0
303,14,2,4,320,No,No,5.0,8.0,9.0,7.0,8.0,7.0,6.0,8.0,No,1.0
303,14,2,8,321,No,No,4.0,6.0,8.0,6.0,8.0,5.0,6.0,7.0,No,1.0
304,14,8,8,308,No,No,2.0,8.0,9.0,1.0,8.0,0.0,5.0,2.0,No,1.0
304,14,8,11,309,No,No,6.0,7.0,8.0,8.0,7.0,4.0,5.0,5.0,No,1.0
304,14,8,4,310,No,No,8.0,7.0,9.0,2.0,6.0,0.0,3.0,3.0,No,1.0
304,14,8,13,311,No,No,7.0,7.0,7.0,5.0,7.0,5.0,5.0,5.0,No,1.0
304,14,8,7,312,No,No,7.0,6.0,8.0,3.0,5.0,5.0,5.0,5.0,No,1.0
304,14,8,1,313,No,No,6.0,9.0,8.0,7.0,5.0,5.0,6.0,5.0,No,1.0
304,14,8,2,314,No,No,6.0,9.0,10.0,3.0,9.0,4.0,6.0,5.0,No,1.0
304,14,8,3,315,No,No,6.0,8.0,10.0,3.0,8.0,2.0,6.0,5.0,No,1.0
304,14,8,5,316,No,No,9.0,8.0,9.0,9.0,9.0,5.0,6.0,5.0,No,1.0
304,14,8,9,317,Yes,Yes,7.0,7.0,8.0,10.0,7.0,8.0,9.0,5.0,No,1.0
304,14,8,6,318,No,No,5.0,6.0,7.0,3.0,7.0,2.0,6.0,5.0,No,1.0
304,14,8,12,319,No,No,3.0,6.0,5.0,5.0,6.0,0.0,5.0,4.0,NA,1.0
304,14,8,10,320,No,No,5.0,6.0,7.0,3.0,7.0,3.0,5.0,5.0,No,1.0
304,14,8,14,321,No,No,5.0,5.0,6.0,3.0,5.0,0.0,4.0,5.0,NA,1.0
305,14,1,1,308,No,No,5.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,Yes,5.0
305,14,1,4,309,Yes,Yes,7.0,9.0,9.0,8.0,2.0,7.0,8.0,8.0,No,5.0
305,14,1,11,310,No,Yes,8.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,No,5.0
305,14,1,6,311,No,Yes,9.0,8.0,8.0,6.0,6.0,7.0,8.0,7.0,No,5.0
305,14,1,14,312,No,Yes,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,No,5.0
305,14,1,8,313,No,No,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,No,5.0
305,14,1,9,314,No,Yes,6.0,8.0,9.0,8.0,8.0,6.0,7.0,7.0,No,5.0
305,14,1,10,315,Yes,Yes,5.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,No,5.0
305,14,1,12,316,No,No,7.0,5.0,7.0,5.0,9.0,7.0,6.0,6.0,No,5.0
305,14,1,2,317,No,No,8.0,5.0,8.0,9.0,7.0,3.0,7.0,7.0,No,5.0
305,14,1,13,318,No,No,4.0,7.0,8.0,5.0,7.0,8.0,5.0,6.0,No,5.0
305,14,1,5,319,No,No,4.0,6.0,7.0,5.0,9.0,6.0,6.0,7.0,No,5.0
305,14,1,3,320,No,No,7.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,No,5.0
305,14,1,7,321,No,Yes,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,No,5.0
306,14,9,9,308,No,No,9.0,9.0,9.0,9.0,8.0,9.0,8.0,5.0,Yes,2.0
306,14,9,12,309,No,Yes,8.0,9.0,8.0,9.0,8.0,6.0,8.0,6.0,No,2.0
306,14,9,5,310,No,No,7.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,No,2.0
306,14,9,14,311,No,Yes,8.0,8.0,7.0,8.0,7.0,6.0,8.0,6.0,No,2.0
306,14,9,8,312,No,Yes,7.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,No,2.0
306,14,9,2,313,No,Yes,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,No,2.0
306,14,9,3,314,No,No,6.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,No,2.0
306,14,9,4,315,Yes,Yes,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,No,2.0
306,14,9,6,316,No,Yes,7.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,No,2.0
306,14,9,10,317,No,Yes,7.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,No,2.0
306,14,9,7,318,No,No,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,No,2.0
306,14,9,13,319,No,No,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,No,2.0
306,14,9,11,320,No,No,6.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,No,2.0
306,14,9,1,321,No,No,6.0,6.0,8.0,6.0,6.0,4.0,6.0,6.0,No,2.0
307,14,10,10,308,No,No,3.0,6.0,7.0,5.0,5.0,4.0,6.0,5.0,No,2.0
307,14,10,13,309,No,No,4.0,7.0,6.0,7.0,5.0,5.0,6.0,3.0,No,2.0
307,14,10,6,310,No,No,4.0,6.0,6.0,4.0,4.0,3.0,4.0,3.0,No,2.0
307,14,10,1,311,No,Yes,7.5,8.0,8.0,7.0,7.0,5.5,7.0,5.0,No,2.0
307,14,10,9,312,Yes,Yes,7.0,8.0,7.5,8.0,7.0,7.0,8.0,6.0,NA,2.0
307,14,10,3,313,No,Yes,8.0,9.0,9.0,9.0,8.0,8.0,9.0,7.0,No,2.0
307,14,10,4,314,No,No,4.0,8.0,8.0,5.0,8.0,4.0,6.0,4.0,No,2.0
307,14,10,5,315,No,No,6.5,8.0,8.0,6.0,7.0,6.5,6.0,5.0,No,2.0
307,14,10,7,316,Yes,Yes,NA,7.0,7.0,8.0,7.0,7.0,7.0,5.0,No,2.0
307,14,10,11,317,Yes,Yes,7.0,6.0,7.0,8.0,5.0,7.0,7.0,6.0,No,2.0
307,14,10,8,318,No,No,4.0,6.0,7.0,6.0,6.0,5.0,5.0,4.0,No,2.0
307,14,10,14,319,No,No,3.0,8.0,6.0,7.0,5.0,5.0,6.0,6.0,No,2.0
307,14,10,12,320,No,No,5.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,No,2.0
307,14,10,2,321,No,No,4.0,7.0,8.0,5.0,8.0,5.0,7.0,3.0,No,2.0
308,14,6,6,294,No,Yes,9.0,9.0,9.0,8.0,7.0,8.0,9.0,6.0,No,2.0
308,14,5,5,295,No,Yes,8.0,9.0,8.0,8.0,7.0,7.0,9.0,5.0,No,2.0
308,14,12,12,296,No,Yes,7.0,8.0,8.0,7.0,6.0,7.0,8.0,4.0,No,2.0
308,14,11,11,297,Yes,Yes,8.0,9.0,8.0,8.0,6.0,7.0,9.0,4.0,No,2.0
308,14,14,14,298,No,Yes,9.0,8.0,9.0,8.0,7.0,7.0,9.0,5.0,No,2.0
308,14,4,4,299,No,Yes,8.0,9.0,8.0,8.0,6.0,8.0,9.0,6.0,No,2.0
308,14,7,7,300,No,No,6.0,8.0,8.0,7.0,6.0,7.0,7.0,5.0,Yes,2.0
308,14,3,3,301,No,No,7.0,9.0,8.0,7.0,6.0,8.0,8.0,2.0,No,2.0
308,14,13,13,302,No,No,8.0,9.0,10.0,8.0,7.0,7.0,9.0,5.0,No,2.0
308,14,2,2,303,No,No,8.0,9.0,10.0,7.0,6.0,6.0,8.0,2.0,No,2.0
308,14,8,8,304,No,No,7.0,9.0,8.0,7.0,6.0,7.0,8.0,4.0,No,2.0
308,14,1,1,305,No,No,8.0,9.0,8.0,7.0,6.0,7.0,8.0,5.0,Yes,2.0
308,14,9,9,306,No,No,10.0,10.0,10.0,10.0,8.0,7.0,9.0,6.0,Yes,2.0
308,14,10,10,307,No,Yes,8.0,9.0,9.0,8.0,7.0,7.0,9.0,5.0,No,2.0
309,14,6,9,294,No,No,10.0,10.0,10.0,10.0,10.0,NA,8.0,3.0,No,5.0
309,14,5,8,295,No,No,9.0,10.0,8.0,10.0,8.0,NA,8.0,4.0,No,5.0
309,14,12,1,296,No,No,8.0,10.0,10.0,8.0,10.0,4.0,5.0,8.0,No,5.0
309,14,11,14,297,No,No,10.0,10.0,8.0,8.0,NA,8.0,8.0,4.0,No,5.0
309,14,14,3,298,No,No,8.0,10.0,8.0,8.0,8.0,4.0,8.0,3.0,No,5.0
309,14,4,7,299,No,No,7.0,10.0,9.0,9.0,8.0,NA,7.0,3.0,No,5.0
309,14,7,10,300,No,No,10.0,10.0,8.0,9.0,8.0,NA,8.0,6.0,No,5.0
309,14,3,6,301,Yes,Yes,8.0,10.0,10.0,8.0,10.0,7.0,8.0,8.0,No,5.0
309,14,13,2,302,No,No,5.0,4.0,4.0,4.0,4.0,0.0,3.0,2.0,No,5.0
309,14,2,5,303,No,Yes,10.0,10.0,10.0,9.0,10.0,NA,8.0,9.0,No,5.0
309,14,8,11,304,No,No,8.0,10.0,8.0,10.0,8.0,4.0,8.0,2.0,No,5.0
309,14,1,4,305,Yes,Yes,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,No,5.0
309,14,9,12,306,No,No,10.0,10.0,8.0,8.0,NA,NA,8.0,4.0,No,5.0
309,14,10,13,307,No,Yes,10.0,10.0,10.0,10.0,NA,NA,8.0,8.0,NA,5.0
310,14,6,2,294,No,No,7.0,7.0,8.0,6.0,7.0,5.0,7.0,6.0,No,2.0
310,14,5,1,295,No,No,6.0,7.0,7.0,5.0,6.0,4.0,6.0,5.0,No,2.0
310,14,12,8,296,No,No,6.0,8.0,8.0,7.0,6.0,6.0,5.0,5.0,No,2.0
310,14,11,7,297,Yes,Yes,9.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,No,2.0
310,14,14,10,298,No,No,7.0,7.0,7.0,8.0,6.0,4.0,5.0,5.0,No,2.0
310,14,4,14,299,No,No,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,NA,2.0
310,14,7,3,300,No,No,6.0,6.0,6.0,5.0,7.0,4.0,5.0,4.0,No,2.0
310,14,3,13,301,No,Yes,8.0,7.0,7.0,6.0,7.0,4.0,7.0,6.0,No,2.0
310,14,13,9,302,No,No,6.0,6.0,5.0,7.0,5.0,4.0,4.0,4.0,No,2.0
310,14,2,12,303,No,No,6.0,8.0,7.0,5.0,5.0,5.0,6.0,4.0,No,2.0
310,14,8,4,304,No,Yes,8.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,No,2.0
310,14,1,11,305,No,No,7.0,8.0,7.0,6.0,6.0,4.0,6.0,5.0,No,2.0
310,14,9,5,306,No,No,8.0,8.0,7.0,6.0,7.0,3.0,6.0,5.0,No,2.0
310,14,10,6,307,No,Yes,8.0,8.0,8.0,8.0,8.0,5.0,8.0,7.0,No,2.0
311,14,6,11,294,No,No,6.0,7.0,8.0,5.0,4.0,5.0,7.0,5.0,NA,4.0
311,14,5,10,295,No,No,4.0,5.0,5.0,5.0,7.0,8.0,6.0,6.0,No,4.0
311,14,12,3,296,No,No,5.0,5.0,7.0,5.0,8.0,6.0,7.0,7.0,No,4.0
311,14,11,2,297,No,Yes,7.0,8.0,5.0,6.0,5.0,8.0,7.0,6.0,No,4.0
311,14,14,5,298,No,No,5.0,6.0,6.0,7.0,5.0,6.0,7.0,4.0,No,4.0
311,14,4,9,299,No,No,5.0,5.0,6.0,4.0,7.0,5.0,6.0,10.0,No,4.0
311,14,7,12,300,No,No,4.0,2.0,5.0,4.0,5.0,7.0,5.0,4.0,No,4.0
311,14,3,8,301,Yes,Yes,6.0,6.0,7.0,8.0,7.0,8.0,6.0,10.0,NA,4.0
311,14,13,4,302,No,No,4.0,0.0,2.0,0.0,3.0,8.0,3.0,0.0,No,4.0
311,14,2,7,303,No,Yes,8.0,7.0,7.0,8.0,5.0,8.0,8.0,7.0,No,4.0
311,14,8,13,304,No,Yes,7.0,7.0,4.0,5.0,5.0,5.0,6.0,9.0,No,4.0
311,14,1,6,305,No,No,5.0,7.0,6.0,5.0,6.0,7.0,6.0,10.0,No,4.0
311,14,9,14,306,No,No,6.0,5.0,5.0,2.0,8.0,7.0,7.0,8.0,No,4.0
311,14,10,1,307,No,No,5.0,8.0,6.0,7.0,5.0,6.0,7.0,8.0,No,4.0
312,14,6,5,294,No,Yes,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,No,2.0
312,14,5,4,295,No,No,5.0,6.0,6.0,3.0,4.0,2.0,3.0,5.0,No,2.0
312,14,12,11,296,No,No,3.0,6.0,7.0,4.0,8.0,2.0,4.0,5.0,No,2.0
312,14,11,10,297,No,No,7.0,5.0,5.0,6.0,3.0,2.0,5.0,6.0,No,2.0
312,14,14,13,298,No,No,5.0,7.0,7.0,5.0,5.0,4.0,5.0,6.0,No,2.0
312,14,4,3,299,No,No,5.0,7.0,8.0,7.0,6.0,3.0,5.0,7.0,No,2.0
312,14,7,6,300,No,No,4.0,6.0,6.0,4.0,4.0,2.0,3.0,5.0,No,2.0
312,14,3,2,301,No,No,6.0,6.0,8.0,5.0,8.0,3.0,4.0,3.0,No,2.0
312,14,13,12,302,No,No,6.0,4.0,4.0,8.0,4.0,8.0,6.0,10.0,No,2.0
312,14,2,1,303,No,Yes,9.0,8.0,8.0,6.0,7.0,9.0,9.0,6.0,No,2.0
312,14,8,7,304,No,No,6.0,6.0,6.0,6.0,4.0,3.0,6.0,6.0,No,2.0
312,14,1,14,305,No,No,5.0,7.0,8.0,4.0,8.0,5.0,5.0,5.0,No,2.0
312,14,9,8,306,No,No,7.0,6.0,6.0,5.0,5.0,2.0,5.0,6.0,No,2.0
312,14,10,9,307,Yes,Yes,7.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,No,2.0
313,14,6,13,294,No,No,6.0,5.0,6.0,7.0,8.0,8.0,6.0,7.0,No,2.0
313,14,5,12,295,No,No,5.0,7.0,8.0,7.0,NA,9.0,7.0,7.0,No,2.0
313,14,12,5,296,No,No,3.0,6.0,9.0,4.0,8.0,4.0,4.0,6.0,No,2.0
313,14,11,4,297,No,Yes,6.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,No,2.0
313,14,14,7,298,No,No,4.0,6.0,7.0,5.0,7.0,5.0,7.0,7.0,No,2.0
313,14,4,11,299,No,No,4.0,7.0,7.0,5.0,5.0,4.0,5.0,4.0,No,2.0
313,14,7,14,300,No,No,3.0,6.0,7.0,8.0,NA,6.0,6.0,7.0,No,2.0
313,14,3,10,301,No,No,5.0,8.0,9.0,8.0,8.0,5.0,8.0,8.0,No,2.0
313,14,13,6,302,No,No,3.0,6.0,4.0,8.0,6.0,5.0,4.0,7.0,No,2.0
313,14,2,9,303,Yes,Yes,7.0,7.0,9.0,8.0,9.0,6.0,9.0,6.0,No,2.0
313,14,8,1,304,No,No,6.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,No,2.0
313,14,1,8,305,No,No,6.0,7.0,7.0,5.0,6.0,4.0,5.0,5.0,No,2.0
313,14,9,2,306,No,No,4.0,8.0,6.0,6.0,6.0,4.0,4.0,5.0,No,2.0
313,14,10,3,307,No,No,5.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,No,2.0
314,14,6,14,294,No,Yes,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,No,2.0
314,14,5,13,295,No,No,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,No,2.0
314,14,12,6,296,No,No,4.0,6.0,6.0,5.0,8.0,5.0,5.0,6.0,No,2.0
314,14,11,5,297,No,Yes,5.0,5.0,6.0,6.0,6.0,5.0,7.0,5.0,No,2.0
314,14,14,8,298,No,No,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,No,2.0
314,14,4,12,299,No,No,6.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,No,2.0
314,14,7,1,300,No,No,5.0,7.0,7.0,4.0,5.0,4.0,4.0,4.0,No,2.0
314,14,3,11,301,No,Yes,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,No,2.0
314,14,13,7,302,No,No,7.0,5.0,6.0,7.0,6.0,6.0,6.0,5.0,No,2.0
314,14,2,10,303,No,Yes,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,No,2.0
314,14,8,2,304,No,No,5.0,7.0,5.0,6.0,7.0,5.0,6.0,5.0,No,2.0
314,14,1,9,305,No,No,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,No,2.0
314,14,9,3,306,No,Yes,9.0,8.0,7.0,8.0,5.0,6.0,8.0,7.0,No,2.0
314,14,10,4,307,No,Yes,7.0,8.0,7.0,7.0,5.0,6.0,7.0,6.0,No,2.0
315,14,6,1,294,No,Yes,9.0,8.0,10.0,7.0,7.0,7.0,9.0,5.0,No,1.0
315,14,5,14,295,No,Yes,7.0,7.0,9.0,7.0,4.0,3.0,6.0,4.0,No,1.0
315,14,12,7,296,No,No,7.0,8.0,8.0,4.0,4.0,4.0,8.0,3.0,NA,1.0
315,14,11,6,297,No,No,6.0,8.0,8.0,6.0,3.0,4.0,6.0,4.0,No,1.0
315,14,14,9,298,No,Yes,8.0,7.0,9.0,8.0,3.0,5.0,7.0,5.0,No,1.0
315,14,4,13,299,No,Yes,7.0,9.0,9.0,7.0,6.0,4.0,7.0,5.0,No,1.0
315,14,7,2,300,No,No,5.0,9.0,9.0,6.0,6.0,3.0,6.0,6.0,No,1.0
